Unnamed: 0,label,text
2533,1,"It's faster than I thought, only more than an hour, and these two days are two or three hours."
2534,1,"Very fast, why don't there be any pumpkin pie to sell?"
2535,1,"Super delicious, favorite, great, don't have to go out by yourself"
2536,1,"Delivery is fast, but the merchant did not give it to him."
2537,1,"Delivery is very fast, it will be delivered in 10 minutes~"
2538,1,The delivery guy is very fast~ It tastes good~
2539,1,"Two favorite foods, and the delivery is super fast!"
2540,1,The delivery speed is really too fast! !
2541,1,"Although the delivery was a little late, the courier called in advance to inform him of the reason and his attitude was very good. We also understand very well. It is not easy for couriers on smog days! Express thanks! Good reviews!"
2542,1,The delivery guy is very fast and has a good attitude
2543,1,"Very fast, very good"
2544,1,The gift is very fast and super powerful. I don't have to go to the store next time I continue buying it.
2545,1,"My favorite jujube flower crisps, the packaging is very good and it is not broken at all. . Taste as good as ever"
2546,1,"Delivery speed is very fast, each variety is packed separately and it is very packed. I like to eat it"
2547,1,"Forgot to comment, the master is very good!"
2548,1,Good delivery attitude and fast speed
2549,1,The delivery was unexpectedly fast! !
2550,1,Delivery speed is very fast! Good reviews!
2551,1,The delivery staff delivers timely and the pastry is of good quality
2552,1,"The guy is super fast, the stuff is very packaged, delicious, good reviews"
2553,1,Super fast! Baidu takeaway is super easy to use!
2554,1,Very good service attitude
2555,1,The Baidu guy arrived half an hour in advance at a fast speed. Thank you very much. It’s not easy to be so cold and naive. Thank you again
2556,1,The courier is very good~ I waited for 10 minutes
2557,1,Baidu Knight is an angel of lazy and greedy people
2558,1,"Thank you, thank you very much, praise you very much"
2559,1,"Thank you for your hard work in the snowy days, Baidu Knight, like"
2560,1,"Very satisfied, the delivery time is very fast!"
2561,1,"The delivery guy is super good, he delivers it on time, and the pastries are packaged very well. Super awesome"
2562,1,The delivery staff is polite and the delivery speed is fast!
2563,1,The rider is very fast! Very good person! grateful
2564,1,"Delivery is super fast, thank you Master Lu"
2565,1,"The courier is very good, thank you for such a cold weather"
2566,1,"Baidu takeaway service is great, the delivery staff is very good~"
2567,1,Super fast and on time. I hope this guy will deliver it in the future
2568,1,"The delivery service is very good, Daoxiang Village is delicious"
2569,1,The delivery staff is very fast! The dessert is fresh too! good!
2570,1,"Very good, the delivery guy is very good and fast, it will be delivered in a while, like"
2571,1,"Very fast, really good."
2572,1,"Quickly, continue to support. ! ! !"
2573,1,Very good! Delivered soon...
2574,1,"The packaging is very fine, the delivery is very fast, the deliveryman has a very good attitude"
2575,1,"Very fast, good service, the delivery staff is super warm, please like"
2576,1,"The delivery guy is super cute, cute, and the delivery is very fast!"
2577,1,"Super fast, super fast! ! !"
2578,1,"Super fast, I'll order it next time"
2579,1,"The staff is very fast and the service is good, I like it!"
2580,1,The express delivery is very powerful! !
2581,1,"Daoxiangcun is indeed a classic. I like Baidu Express, hahahaha, it feels so funny"
2582,1,Give it in seconds! Too fast!
2583,1,"Very fast, the delivery guy has a great attitude"
2584,1,Very fast delivery
2585,1,"It's so fast. . It will be arrived in 20 minutes after the order. . . Resolutely praise it, the courier has a good attitude, like"
2586,1,It feels like it's in seconds
2587,1,"The gift was very fast, the dim sum from Daoxiangcun is really good"
2588,1,The delivery staff was very polite and very good!
2589,1,"Good quality and taste, delivery is very timely"
2590,1,"It's really good, it's not in vain. I've been waiting for so long"
2591,1,"The meal delivery is fast, the service attitude is very good, I will come again"
2592,1,tasty! Very fresh! The delivery guy is also very good
2593,1,"Really good, very fast, hehe"
2594,1,The only thing that is not good enough is that there is no sweetness at all.
2595,1,"Delicious, good quality, cheap, quick, good service attitude, good reviews"
2596,1,"Thanks to the seller for making such a delicious layer cake, and thanks to the delivery staff for a quick arrival! Thanks for your hard work!"
2597,1,"I couldn't wait to open it, but it didn't disappoint me! It's really delicious! The service attitude of the food delivery staff is particularly good, I like it! satisfy!"
2598,1,Delivery is really fast. . . . .
2599,1,"Delivery is pretty fast, it arrives in more than two hours, and all the friends who like it are delicious"
2600,1,"The cake is delivered to you soon, the cake is delicious, good"
2601,1,"Very delicious, you can't be afraid of being expensive, it's worth it"
2602,1,"Delicious. You can eat purple potato cubes after drinking them, with moderate sweetness."
2603,1,The guy is very handsome! Very good person! ! ! ! !
2604,1,"Afo is delicious~ I will come again next time, Baidu Knight is great"
2605,1,"The juice is very delicious and fresh! The book cover on the bottle is very interesting, ""Boda means: everyone is very beautiful."""
2606,1,The Knight Brother gave it very quickly and his attitude was very good. Like it!
2607,1,"Anna felt very comfortable after drinking it, not getting tired of it. The juice is very fresh!"
2608,1,"Good juice, will come again"
2609,1,The juice is very delicate and the taste is great when combined
2610,1,The juice from Yuer’s house is the best I’ve ever drunk. Keep it up. The delivery guy is very powerful and super fast. Thank you!
2611,1,"Not bad, the delivery speed is very fast, like"
2612,1,"Takeaway packaging needs improvement. . . . ,."
2613,1,Very good
2614,1,I like hot and sour soup very much~ it tastes good~ I have the chance to try other dishes
2615,1,"The food was delivered quickly and on time, and it was very delicious. The two of them didn't finish it. I cook some noodles in the evening and put them in, and the supper is all done. There are a lot of chicken nuggets and the taste is very good. Heavy taste! Worth recommending!"
2616,1,"Thanks to the Knight for delivering food in the cold, thank you"
2617,1,"The express delivery is very fast and the quantity is very large, but it is a bit too salty"
2618,1,"Thank you Baidu Knight, it's very fast"
2619,1,Yangzhou fried rice has almost no salt flavor………
2620,1,"I've always trusted Baidu takeaway, it's pretty good"
2621,1,"The taste is good, but the flower rolls are a little small, so I need a few more next time"
2622,1,Super awesome! Super awesome! Super awesome!
2623,1,"The food delivery chef is very responsible, and it is not easy to get cold weather!"
2624,1,"It's even earlier than time, and has a good attitude"
2625,1,The food tastes good! The courier is also excellent. The delivery speed is super fast and the attitude is super good. The food is hot when it comes!
2626,1,"Very authentic, the mutton soup is too salty"
2627,1,"Delivery speed is very fast! Fortunately, the middle plate chicken I wanted was more than enough for two people. The chicken was very tender and the whole dish was not too spicy, so it was very delicious."
2628,1,Very fast and very punctual! praise
2629,1,"Delivery time is fast, the cavalier is great, the food is delicious, and the five-star service"
2630,1,"Not bad, delicious, fast delivery"
2631,1,"The flower rolls are good, the soup is good, the delivery is fast"
2632,1,Good service speed 100 minutes fast
2633,1,"Not bad, fast delivery"
2634,1,"Handmade flower rolls are really good, they taste like they were when they were young"
2635,1,The speed is very fast and the dishes are good. I may have different personal habits when I eat the rice a little harder.
2636,1,"The food is delicious, the environment is clean, and the service staff is friendly"
2637,1,"The courier is amazing! Haha, the food is delicious"
2638,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%AD%9C%E7%84%B6%E7%BE%8A%E8%82%89%E8%B6%85%E8%B5%9E%EF%BC%81%E8%8A%B1%E5%8D%B7%E8%B6%85%E8%B5%9E%EF%BC%81 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
2639,1,"The knight dishes are as good as that, thanks"
2640,1,I bought 40 at a time haha. tasty
2641,1,You must buy a very delicious flower roll every time you make it
2642,1,"The flower rolls are so delicious, I buy a lot of them every time. It would be even better if you add some coarse grains."
2643,1,"The express delivery is very fast, and you have to make up ten words"
2644,1,I like eating pickled cabbage very much. The soup is also very fresh. . .
2645,1,"The sheep taste is super authentic! The most important thing is that the courier is very good and considerate. He also gave him chili oil, and his attitude is very good, very good, very good! I have to say important things three times!"
2646,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%BE%88%E5%BF%AB%E5%BE%88%E5%A5%BD%E5%BE%88%E6%96%B9%E4%BE%BF%E8%B5%9E%E8%B5%9E%E8%B5%9E (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
2647,1,"Very good, very fast, but a little oily"
2648,1,The knight's smile is so warm. . . All kinds of lightning were delivered. . .
2649,1,"The delivery speed is super fast, the person is handsome, and the service is great! Thanks for letting me have hot meals so late."
2650,1,"Very good, thank you, takeaway brother!"
2651,1,"Delivery is fast! It’s an old restaurant, so eat with peace of mind, the chicken is delicious."
2652,1,"The delivery staff has a very good attitude, yes"
2653,1,The meal delivery is fast. Very convenient. Thanks
2654,1,Well enough! Do you have to write ten words? Fuck
2655,1,Fish-flavored shredded pork rice is delicious~~~~
2656,1,Very good very good very good very good very good ~
2657,1,Quickly and promptly! tasty! Thank you for your hard work in Baidu Knight
2658,1,The fried noodles are a bit messy. . Stir-fried beans are as good as ever
2659,1,Taste great! Fast meal prep! It’s great to drink a bowl of hot mutton offals in the cold weather!
2660,1,The delivery speed is fast and the amount of dishes is sufficient.
2661,1,"Delivered very quickly, with a good attitude, a lot of dishes, affordable"
2662,1,The food in Qingcheng is very good and the delivery service is fast!
2663,1,"The food is fast, the dishes are very good, the mutton tastes good"
2664,1,"I ordered it many times, it was very good~~~"
2665,1,The deliveryman quickly and the attitude is very good
2666,1,Deliver food in time! tasty! Thank you for your hard work in Baidu Knight!
2667,1,"Fast speed, good attitude, good."
2668,1,The food is good! Thank you for your hard work in Baidu Knight!
2669,1,"I was very embarrassed to the gentleman who came to deliver the takeaway. He had no change, and it was delivered very quickly and very hot. The dishes tasted good, and the amount was quite good."
2670,1,Determine many times! The food is delicious! Very timely!
2671,1,The chicken in the middle plate was a big portion and it took two meals for two to finish it. Taste very good
2672,1,Very delicious! Dry stir-fried beans are very recommended! Beef Sauce is great too
2673,1,Thank you for your hard work in Baidu Knight! Deliver food in time! The food is delicious!
2674,1,on time! Thank you for your hard work in Baidu Knight! The food is good! tasty!
2675,1,"Very good service, very satisfied"
2676,1,"Not bad, the vegetables have less oil and light taste. I hope the merchants can stick to it!"
2677,1,"Taste is pretty good! I have always recognized this store and often dine in. The weather is not good today, but the delivery guy is still so fast. The delivery of the food is very hot. Thank you for having you!"
2678,1,"Love the food at Qingcheng home the most~ Now you can finally take out~ When you take care of your children, you will choose Qingcheng first~ mainly because you can eat with confidence, it is very clean, the taste of the dishes feels like home, the boss is very good, this is also an old store Because of this hotness, I hope to produce some new dishes haha!"
2679,1,"Good taste, good packaging, timely delivery, good"
2680,1,The chicken is a bit old and tastes good
2681,1,"The mutton is delicious, the beef is average, it would be great if the meat is a little soy sauce"
2682,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%A4%A7%E5%8F%94%E7%89%B9%E5%88%AB%E9%9D%A2%E5%96%84%EF%BC%81%E9%A5%AD%E9%A3%9F%E7%94%A8%E6%96%99%E5%BE%88%E5%A5%BD%EF%BC%81 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
2683,1,"Baidu Knight has a good attitude, and a blessing is very warm in my heart! The food tastes good too!"
2684,1,"The beef sauce is very delicious, and the fried rice and sour soup are also very good. Very large portion. Qingcheng is so happy to deliver takeaways too!"
2685,1,"The second time I ordered it, it's a lot, very good"
2686,1,"Very fast, good quality, good service attitude"
2687,1,"The Baidu guy is so polite! It delivers food at around 17:30, and it’s not bad when knocking on the door! Absolutely 32 likes"
2688,1,"Four people were full, it would be better if they could choose the size"
2689,1,"Delicious, fast delivery, delivery in cold weather, thank the delivery staff for their hard work."
2690,1,"Pizza is delicious, original chicken wings are very delicious"
2691,1,The rider is so quick and has a good service attitude
2692,1,"The chicken wings are delicious and the speed is average, but they are still hot when they are sent. I have a good review"
2693,1,"Very fast, thank you for your hard work at the deliveryman"
2694,1,Very delicious...the pizza tastes good
2695,1,"Still special and delicious! It was still hot when I got it, it was very good, and the chicken wings were delicious"
2696,1,The delivery speed is so fast! !
2697,1,"Nice, it tastes good, it's cool"
2698,1,"Good service, fast speed, good"
2699,1,Although it's a bit salty because of too much beef...
2700,1,"The first time I ordered pizza, it was delivered quickly. Thank you for your hard work, it was still hot, and the pizza was the best. The two snacks would probably be better in the store."
2701,1,Thoughtful and caring ~ meticulous and enthusiastic
2702,1,"Good site, recommended. , Little pizza, I'm just eating one by one"
2703,1,"Convenient and fast, good service, thank you"
2704,1,The delivery Knight is much thinner than the photos! It's so hard to get cold weather! The most important thing is the same quality as eating in the store! The filling of the pizza is lying on the crust!
2705,1,The delivery staff is fast and has a good attitude
2706,1,"Surprisingly good, the patient's eating was also good! The speed is still fast ~ I'll click next time"
2707,1,"My son likes to eat the site the most. Yesterday, I was not convenient to go out because of a sprained ankle, so I could only takeout. The others are great, but I think the pizza is ready to heat up in advance, because it is already very hard. We have been eating in the Asian Games village store, a pizza The baking time is not short. Yesterday, the time was not right."
2708,1,"Very good, as fast as ever, delicious"
2709,1,"The courier staff is very dedicated, thank you for your hard work!"
2710,1,This time the spicy godfather is not spicy at all. . . Don't know why. . .
2711,1,"Tomato sauce with QAQ, other nice"
2712,1,This pizza is so meaty
2713,1,The courier is so powerful! Like one
2714,1,"Very hot, the delivery is super fast, good reviews"
2715,1,So fast! The meal is still hot
2716,1,"The flowers are delivered so fast, it is not cold, the fries are a bit too hot, and the others are delicious"
2717,1,"The stuff is very good, it's still hot, thank you for your hard work!"
2718,1,"Soon, it was almost the same as eating in the store"
2719,1,The guy also helped pick up the express delivery! Good reviews!
2720,1,"Thanks to Baidu Knight, keep warm when it’s cold, thank you for your hard work"
2721,1,The delivery staff has a good service attitude and fast speed. The dishes taste good.
2722,1,The delivery staff has a good attitude and a fast speed. The dishes taste good.
2723,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E9%AA%91%E5%A3%AB%E9%80%9F%E5%BA%A6%E7%89%B9%E5%88%AB%E5%BF%AB%E8%B5%9E (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
2724,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%BE%88%E5%BF%AB%E5%B0%B1%E9%80%81%E5%88%B0%E4%BA%86%E3%80%82%E4%B8%BA%E5%BF%AB%E9%80%92%E5%91%98%E7%82%B9%E8%B5%9E (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
2725,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%A4%96%E5%8D%96%E5%93%A5%E6%9C%80%E6%A3%92%E6%9C%80%E6%A3%92%E6%9C%80%E6%A3%92%E3%80%82%E3%80%82%E3%80%82%E3%80%82 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
2726,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E9%9D%9E%E5%B8%B8%E8%B4%9F%E8%B4%A3%E7%9A%84%E5%BF%AB%E9%80%92%E5%91%98%EF%BC%8C%E5%BE%88%E5%BF%AB%E5%BE%88%E5%BF%AB%E2%80%A6 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
2727,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%91%B3%E9%81%93%E5%B0%B1%E4%B8%8D%E7%94%A8%E8%AF%B4%E4%BA%86%EF%BC%8C%E5%85%B3%E9%94%AE%E9%80%81%E7%9A%84%E8%B6%85%E5%BF%AB%EF%BC%8C%E4%BB%8E%E4%B8%8B%E5%8D%95%E5%88%B0%E5%90%83%E5%88%B0%E5%8F%AA%E7%94%A8%E4%BA%8630%E5%88%86%E9%92%9F%EF%BC%8C%E7%83%AD%E4%B9%8E%E4%B9%8E%E7%9A%84%EF%BC%8C%E9%AA%91%E5%A3%AB%E7%BB%99%E5%8A%9B%EF%BC%81 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
2728,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%AE%9A%E4%BD%8D%E5%87%BA%E4%BA%86%E7%82%B9%E9%97%AE%E9%A2%98%E8%B6%85%E5%87%BA%E4%BA%86%E9%85%8D%E9%80%81%E8%8C%83%E5%9B%B4%2C%E4%BD%86%E6%98%AF%E5%BF%AB%E9%80%92%E4%BA%BA%E5%91%98%E8%BF%98%E6%98%AF%E8%80%90%E5%BF%83%E9%97%AE%E8%B7%AF%E7%BB%99%E9%80%81%E4%BA%86%2C%E5%A5%BD%E8%AF%84 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
2729,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E6%8A%AB%E8%90%A8%E5%BE%88%E5%A5%BD%EF%BC%8C%E5%80%BC%E5%BE%97%E6%8E%A8%E8%8D%90%EF%BC%8C%E6%80%A7%E4%BB%B7%E6%AF%94%E5%BE%88%E9%AB%98%EF%BC%8C%E8%B7%9F%E5%BA%97%E9%87%8C%E4%B8%80%E6%A0%B7 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
2730,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E4%BA%BA%E5%A5%BD%E9%80%9F%E5%BA%A6%E5%BF%AB%EF%BC%8C%E5%A5%BD%E8%AF%84%E5%A5%BD%E8%AF%84%E5%A5%BD%E8%AF%84%EF%BC%81%EF%BC%81 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
2731,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%BF%AB%E9%80%92%E5%B0%8F%E5%93%A5%E5%BE%88%E7%BB%99%E5%8A%9B%EF%BC%8C%E5%8F%96%E5%88%B0%E9%A4%90%E5%B0%B1%E7%AB%8B%E9%A9%AC%E9%80%81%E6%9D%A5%E4%BA%86%EF%BC%8C%E4%BD%86%E6%98%AF%E9%A4%90%E5%8E%85%E6%99%9A%E4%BA%86%E5%A5%BD%E4%B9%85%E6%89%8D%E5%81%9A%E5%87%BA%E6%9D%A5%EF%BC%8C%E5%AF%BC%E8%87%B4%E6%99%9A%E4%BA%86%E5%A5%BD%E4%B9%85%E6%89%8D%E5%90%83%E5%88%B0%E9%A5%AD (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
2732,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E8%B0%A2%E8%B0%A2%E5%BF%AB%E9%80%92%E5%93%A5%E5%93%A5%EF%BC%8C%E9%9D%9E%E5%B8%B8%E5%87%86%E6%97%B6%EF%BC%8C%E8%BE%9B%E8%8B%A6%E5%95%A6 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
2733,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E9%80%81%E9%A4%90%E8%BF%98%E6%98%AF%E5%BE%88%E5%BF%AB%E7%9A%84%EF%BC%8C%E5%B8%88%E5%82%85%E7%89%B9%E5%88%AB%E5%AE%A2%E6%B0%94%EF%BC%8C%E9%9D%9E%E5%B8%B8%E5%A5%BD (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
2734,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E9%80%81%E9%A4%90%E5%91%98%E7%BB%99%E5%8A%9B%EF%BC%8C%E6%8A%AB%E8%90%A8%E5%A5%BD%E5%90%83%EF%BC%81 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
2735,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E7%AB%99%E7%82%B9%E7%89%B9%E8%89%B2%E6%AF%94%E8%90%A8%EF%BC%8C%E8%BE%A3%E5%91%B3%E7%89%B9%E8%89%B2%E8%96%AF%E6%9D%A1%EF%BC%8C%E5%8F%A3%E6%84%9F%E9%83%BD%E5%BE%88%E6%A3%92%EF%BC%81 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
2736,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%A4%96%E5%8D%96%E5%A4%A7%E5%93%A5%E8%B6%85%E7%BA%A7%E5%A5%BD%2C%E6%8A%AB%E8%90%A8%E4%B9%9F%E4%B8%8D%E9%94%99 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
2737,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E5%8D%96%E5%AE%B6%E5%BE%88%E8%B4%B4%E5%BF%83%E8%AE%A9%E7%BB%99%E7%82%B9%E8%BE%A3%E6%B2%B9%E7%AB%9F%E7%84%B6%E6%8A%8A%E7%93%B6%E5%AD%90%E9%83%BD%E6%8B%BF%E6%9D%A5%E4%BA%86%EF%BC%81%2C%E8%8A%9D%E5%A3%AB%E5%86%8D%E5%A4%9A%E4%BA%9B%E5%B0%B1%E5%AE%8C%E7%BE%8E%E5%95%A6 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
2738,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E9%80%9F%E5%BA%A6%E5%BF%AB%EF%BC%8C%E6%9C%8D%E5%8A%A1%E6%80%81%E5%BA%A6%E5%BE%88%E5%A5%BD (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
2739,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E4%BB%8A%E5%A4%A9%E5%BE%88%E5%86%B7%EF%BC%8C%E9%80%81%E6%9D%A5%E7%9A%84pizza%E8%BF%98%E6%98%AF%E7%83%AD%E7%9A%84%EF%BC%81%E8%B0%A2%E8%B0%A2%E9%80%81%E9%A4%90%E7%9A%84%E5%A4%A7%E5%93%A5 (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
2740,1,"Delivery is fast! Like, I'll make up ten words"
2741,1,"Very good, like one, order next time"
2742,1,"Taste is very good, the delivery staff is very proud"
2743,1,It's fast and amazing hahahahahahaha
2744,1,"Baidu Knight Xia Haojie is very good. I wrote the address incorrectly, and he didn't complain. He sent it for me with a very good attitude. It's very good!"
2745,1,Extremely fast. The person is very good too. Will be decided later
2746,1,The courier serviced with a smile and praised it manually
2747,1,"Very good very good very good very good gift quickly, good attitude!"
2748,1,"The chicken pizza is good, the finger steak is very good!"
2749,1,"Very delicious. The edges are a little hard, the cake is a little thin, the taste is good, the filling is good and the filling is good"
2750,1,"It tastes good, but it's a little hard!"
2751,1,"The kids like it very much, especially the strawberry sweet cakes will come again"
2752,1,"The fries are skinny, the cheese sticks are not delicious"
2753,1,"The pizza is delicious! , The delivery guy is very good!"
2754,1,"Very very good, thanks, very delicious"
2755,1,"Pizza is delicious, but I still love melting tuna the most. Thank you for your hard work in the delivery chef"
2756,1,"The merchant canceled the order directly because something was sold out, so he couldn't make a call in advance. It took half an hour in vain."
2757,1,"The pizza was still hot, as delicious as ever, like a nice one"
2758,1,OK OK OK OK OK OK OK OK! Thank you for your hard work!
2759,1,The smog explodes. Thank you for your express delivery
2760,1,Ordered many times and the taste is very good. Now it's great value to take out. Can you change the size of the pizza a little larger?
2761,1,"The guy is great, he has a good attitude, and he is still hot, very good!"
2762,1,Delivered too soon! An unexpected thing! Like one
2763,1,"Not bad, very good..."
2764,1,"The food is fast, and the pizza tastes good too!"
2765,1,Finally I had the long-famous site pizza~ it tasted very good~
2766,1,"The pizza is very good, the fries are not delicious in the store after being kept for a long time"
2767,1,The cake is a little hard and the taste is pretty good. I hope it will be improved next time.
2768,1,The deliveryman is very responsible and promptly confirms the special instructions in the order! Very professional and attentive
2769,1,"Very good, the meals were delivered quickly during peak hours, and the pizza was delicious"
2770,1,It was delivered to the customer quickly.
2771,1,"Great, the courier is very considerate, good"
2772,1,"The taste is good, the chicken wings are delicious!"
2773,1,"Very good, and very hot! ! ! ! ? ?"
2774,1,"Very fast, good service, good"
2775,1,"The cake is delicious, and the food delivery chef is also very good. Thank you for your hard work"
2776,1,"It tastes delicious, the same size is larger than other stores, and it takes a little longer, making it a little cold."
2777,1,"Very good. The pizza was still hot when it was delivered, and the delivery staff was very attentive."
2778,1,"Very fast, pizza bottom is crispy"
2779,1,"Why there is no invoice, why not issue an invoice"
2780,1,"I have eaten in the store many times. The first time I ordered it on Baidu Delivery, the food was very delicious, and the delivery guy also worked very hard! Thanks!"
2781,1,"Taste good, will continue to support"
2782,1,"Super fast and reliable, thank you guy"
2783,1,The fries are big and delicious! Fast food delivery!
2784,1,The veal pizza tastes very strong! The salad is very large! Fast food delivery!
2785,1,"Because he was out and rushed home in time, the courier waited in the cold wind for almost ten minutes. In order to put the pizza in the incubator he carried, he was full of emotion ♥️"
2786,1,"The shipment is too fast, it is hot and delicious! Thank you for your hard work in Baidu Knight!"
2787,1,"Hot, thank you, thank you, thank you for your hard work, it's very fast, thank you"
2788,1,"Error: HTTPSConnectionPool(host='translate.google.com', port=443): Max retries exceeded with url: /m?tl=en&sl=zh-CN&q=%E9%80%81%E9%A4%90%E8%BF%99%E4%B8%AA%E7%99%BE%E5%BA%A6%E9%AA%91%E5%A3%AB%E4%BA%BA%E7%9C%9F%E5%A5%BD%EF%BC%8C%E6%88%91%E7%94%9F%E7%97%85%E8%BA%BA%E5%9C%A8%E5%BA%8A%E4%B8%8A%EF%BC%8C%E4%B8%83%E5%B2%81%E5%84%BF%E5%AD%90%E5%BC%80%E9%97%A8%E6%8B%BF%EF%BC%8C%E4%BB%96%E8%BF%98%E6%8F%90%E9%86%92%E5%AD%A9%E5%AD%90%E5%88%A5%E7%83%AB%E7%9D%80%EF%BC%8C%E5%85%B3%E5%A5%BD%E9%97%A8%E3%80%82%E8%B5%9E%E4%B8%80%E4%B8%AA (Caused by SSLError(SSLEOFError(8, '[SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1006)')))"
2789,1,"Don’t order the noodle soup, as the taste is greatly reduced. All the others are good."
